batch,rounding,layout_id,family,error_mode,source_count,arm,original_config,station_budget,conditions_per_layout_per_arm,completed_stations,station_id,discovered_channels,cleared_channels,virtual_time_s,discovered_fraction
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,22,11,15,15,8703.54943,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,23,5,15,15,8930.54943,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,24,1,15,15,9157.54943,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,25,6,15,15,9529.49549,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,26,12,15,15,9756.49549,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,27,17,15,15,9983.49549,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,28,23,15,15,10210.49549,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,29,28,15,15,10437.49549,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,30,24,15,15,11258.49549,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,baseline31,BASE,31,1,31,18,15,15,11485.49549,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,1,0,4,0,119.0,0.26666666666666666
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,2,5,4,0,428.0,0.26666666666666666
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,3,4,4,0,639.351237,0.26666666666666666
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,4,3,5,0,856.702474,0.3333333333333333
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,5,6,6,0,1233.403051,0.4
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,6,7,6,0,1438.754288,0.4
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,7,8,7,0,1638.105525,0.4666666666666667
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,8,9,8,0,1837.456762,0.5333333333333333
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,9,10,9,1,2036.830357,0.6
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,10,11,11,3,2286.04604,0.7333333333333333
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,11,12,11,3,2473.397277,0.7333333333333333
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,12,1,11,3,2654.748514,0.7333333333333333
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,13,2,11,3,2831.099751,0.7333333333333333
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,14,13,12,6,3128.529712,0.8
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,15,24,12,6,3393.126358,0.8
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,16,23,12,6,3651.723004,0.8
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,17,22,12,6,3916.31965,0.8
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,18,21,12,10,4515.816667,0.8
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,19,20,12,10,4756.413313,0.8
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,20,19,13,10,4997.009959,0.8666666666666667
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,21,18,15,10,5243.606605,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,22,17,15,14,6082.902761,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,23,16,15,14,6305.499407,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,24,15,15,14,6528.096053,1.0
round9_rounding,pre_round_stress,cluster_121052_spatial_hash,cluster,spatial_hash,15,recommended25,FINAL,25,1,25,14,15,14,6756.692699,1.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,1,15,0,0,119.0,0.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,2,9,2,0,436.0,0.16666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,3,4,5,2,1051.961476,0.4166666666666667
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,4,3,5,5,2013.099339,0.4166666666666667
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,5,0,5,5,2300.099339,0.4166666666666667
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,6,1,5,5,2587.099339,0.4166666666666667
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,7,5,6,5,2874.099339,0.5
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,8,11,6,6,3386.368874,0.5
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,9,6,6,6,3667.368874,0.5
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,10,12,6,6,3948.368874,0.5
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,11,17,6,6,4229.368874,0.5
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,12,22,6,6,4510.368874,0.5
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,13,16,6,6,4791.368874,0.5
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,14,10,6,6,5072.368874,0.5
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,15,21,8,6,5498.314934,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,16,26,8,8,6092.956556,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,17,29,8,8,6361.956556,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,18,25,10,8,6630.956556,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,19,19,10,10,7131.712401,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,20,13,10,10,7388.712401,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,21,7,10,10,7645.712401,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,22,2,10,10,7902.712401,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,23,8,10,10,8159.712401,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,24,14,10,10,8416.712401,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,25,20,10,10,8673.712401,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,26,24,10,10,9075.658461,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,27,18,10,10,9332.658461,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,28,30,10,10,10077.550581,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,29,27,12,10,10334.550581,1.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,30,28,12,12,11132.943891,1.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,baseline31,BASE,31,1,31,23,12,12,11377.943891,1.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,1,0,0,0,119.0,0.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,2,5,4,0,428.0,0.3333333333333333
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,3,4,4,0,645.351237,0.3333333333333333
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,4,3,4,0,850.702474,0.3333333333333333
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,5,2,4,0,1050.053711,0.3333333333333333
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,6,1,4,0,1255.404948,0.3333333333333333
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,7,12,5,0,1460.756185,0.4166666666666667
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,8,11,7,0,1666.107422,0.5833333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,9,10,8,0,1871.458659,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,10,9,8,0,2064.809896,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,11,8,8,0,2246.161133,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,12,7,8,0,2427.51237,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,13,6,8,0,2608.863607,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,14,17,8,2,2970.174774,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,15,16,8,2,3246.77142,0.6666666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,16,15,10,4,3546.068348,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,17,14,10,6,4068.795044,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,18,13,10,6,4321.39169,0.8333333333333334
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,19,24,11,6,4579.988336,0.9166666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,20,23,11,6,4844.584982,0.9166666666666666
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,21,22,12,9,5230.660754,1.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,22,21,12,10,5498.262721,1.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,23,20,12,12,5770.273576,1.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,24,19,12,12,6010.870222,1.0
round9_rounding,pre_round_stress,edge_121053_spatial_hash,edge,spatial_hash,12,recommended25,FINAL,25,1,25,18,12,12,6251.466868,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,1,15,5,0,119.0,0.4166666666666667
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,2,21,6,5,1529.753415,0.5
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,3,16,8,6,2010.899728,0.6666666666666666
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,4,10,9,8,2497.858861,0.75
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,5,5,9,9,2816.45332,0.75
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,6,1,9,9,3079.45332,0.75
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,7,4,10,9,3342.45332,0.8333333333333334
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,8,9,11,10,3667.378606,0.9166666666666666
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,9,8,11,11,4012.360892,0.9166666666666666
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,10,2,11,11,4263.360892,0.9166666666666666
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,11,7,11,11,4514.360892,0.9166666666666666
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,12,13,12,11,4765.360892,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,13,19,12,12,5098.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,14,14,12,12,5343.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,15,20,12,12,5588.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,16,25,12,12,5833.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,17,29,12,12,6078.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,18,26,12,12,6323.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,19,30,12,12,6568.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,20,27,12,12,6813.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,21,22,12,12,7058.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,22,17,12,12,7303.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,23,11,12,12,7548.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,24,6,12,12,7793.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,25,12,12,12,8038.457496,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,26,23,12,12,8428.403556,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,27,28,12,12,8673.403556,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,28,24,12,12,9512.403556,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,29,18,12,12,9757.403556,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,30,3,12,12,10398.403556,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,baseline31,BASE,31,1,31,0,12,12,10643.403556,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,1,0,5,0,119.0,0.4166666666666667
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,2,5,5,0,428.0,0.4166666666666667
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,3,6,6,0,633.351237,0.5
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,4,7,7,1,903.64111,0.5833333333333334
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,5,8,8,1,1102.992347,0.6666666666666666
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,6,9,8,2,1449.14182,0.6666666666666666
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,7,10,10,5,1672.959458,0.8333333333333334
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,8,11,12,5,1842.310695,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,9,12,12,5,2011.661932,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,10,24,12,7,2326.159393,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,11,23,12,7,2572.756039,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,12,22,12,8,2819.580633,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,13,21,12,8,3060.177279,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,14,20,12,8,3300.773925,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,15,19,12,8,3547.370571,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,16,18,12,8,3793.967217,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,17,17,12,9,4039.948903,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,18,16,12,9,4280.545549,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,19,15,12,9,4521.142195,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,20,14,12,9,4761.738841,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,21,13,12,9,5002.335487,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,22,1,12,10,5262.057816,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,23,2,12,10,5407.409053,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,24,3,12,10,5552.76029,1.0
round9_rounding,pre_round_stress,uniform_121054_positive,uniform,positive,12,recommended25,FINAL,25,1,25,4,12,10,5698.111527,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,1,15,0,0,119.0,0.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,2,9,0,0,436.0,0.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,3,3,1,0,753.0,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,4,4,1,1,1189.757801,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,5,0,2,1,1500.757801,0.18181818181818182
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,6,1,2,2,2294.23465,0.18181818181818182
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,7,5,2,2,2599.23465,0.18181818181818182
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,8,10,2,2,2904.23465,0.18181818181818182
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,9,16,2,2,3209.23465,0.18181818181818182
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,10,11,2,2,3514.23465,0.18181818181818182
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,11,6,2,2,3819.23465,0.18181818181818182
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,12,12,3,2,4124.23465,0.2727272727272727
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,13,17,3,3,4780.994384,0.2727272727272727
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,14,22,3,3,5079.994384,0.2727272727272727
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,15,27,5,3,5378.994384,0.45454545454545453
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,16,26,5,5,6126.117876,0.45454545454545453
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,17,29,6,5,6413.117876,0.5454545454545454
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,18,30,6,6,7158.936338,0.5454545454545454
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,19,21,6,6,7584.882398,0.5454545454545454
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,20,20,7,6,7865.882398,0.6363636363636364
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,21,25,8,7,8221.464943,0.7272727272727273
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,22,19,8,8,8607.421827,0.7272727272727273
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,23,13,11,8,8876.421827,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,24,14,11,11,10302.134226,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,25,8,11,11,10553.134226,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,26,2,11,11,10804.134226,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,27,7,11,11,11055.134226,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,28,18,11,11,11451.080286,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,29,24,11,11,11702.080286,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,30,28,11,11,12547.080286,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,baseline31,BASE,31,1,31,23,11,11,12798.080286,1.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,1,0,0,0,119.0,0.0
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,2,5,1,0,428.0,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,3,4,1,0,645.351237,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,4,3,1,0,862.702474,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,5,2,1,0,1080.053711,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,6,1,1,0,1297.404948,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,7,12,1,0,1508.756185,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,8,11,1,0,1726.107422,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,9,10,1,0,1943.458659,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,10,9,1,0,2160.809896,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,11,8,1,0,2378.161133,0.09090909090909091
round9_rounding,pre_round_stress,outward_121055_positive,outward,positive,11,recommended25,FINAL,25,1,12,7,1,0,2595.51237,0.09090909090909091
