rounding,case_id,baseline,candidate,change_s,change_pct,baseline_success,candidate_success,movement_s_difference,switch_s_difference,detection_s_difference,optical_s_difference,laser_s_difference
bounded,final_min_radius_910045_spatial_hash,3363.658947,3453.13017,89.47122300000001,2.6599374196304426,True,True,48.471222773047884,5.0,45.0,-9.0,0.0
bounded,final_min_radius_910045_smooth,3632.284736,3417.395934,-214.88880199999994,-5.916078105612477,True,True,-262.8887995916116,4.0,50.0,-6.0,0.0
bounded,final_min_radius_910045_positive,3767.319651,3412.511441,-354.8082099999997,-9.418054289760603,True,True,-381.8082094102165,1.0,35.0,-9.0,0.0
bounded,final_min_radius_910045_negative,3676.082882,3397.002967,-279.07991500000026,-7.591774286878017,True,True,-303.07991190032635,4.0,50.0,-30.0,0.0
bounded,final_radial_910046_spatial_hash,1392.854128,1112.622114,-280.23201399999994,-20.119265066355887,True,True,-340.23201849684904,15.0,75.0,-30.0,0.0
bounded,final_radial_910046_smooth,1208.457616,1287.65081,79.19319400000018,6.553245471870994,True,True,34.19319649772399,11.0,55.0,-21.0,0.0
bounded,final_radial_910046_positive,1225.192873,1190.051627,-35.14124599999991,-2.868221548983818,True,True,-98.14124616911135,12.0,60.0,-9.0,0.0
bounded,final_radial_910046_negative,1317.375876,1062.580932,-254.794944,-19.34109684577221,True,True,-284.7949466969129,12.0,60.0,-42.0,0.0
bounded,final_reception_edge_910047_spatial_hash,3929.524458,3604.093633,-325.4308249999999,-8.281684679108315,True,True,-315.43082364788916,0.0,35.0,-45.0,0.0
bounded,final_reception_edge_910047_smooth,3910.368014,3583.917162,-326.45085199999994,-8.348340893522865,True,True,-341.45085548819634,2.0,55.0,-42.0,0.0
bounded,final_reception_edge_910047_positive,3855.120026,3472.257914,-382.86211200000025,-9.931263084362406,True,True,-425.86211153826525,4.0,60.0,-21.0,0.0
bounded,final_reception_edge_910047_negative,4012.676919,3656.235308,-356.4416110000002,-8.882888360940589,True,True,-388.441607907248,7.0,85.0,-60.0,0.0
bounded,final_uniform_910048_spatial_hash,3611.197862,3706.694931,95.49706900000001,2.644470689487788,True,True,107.49706745751973,0.0,15.0,-27.0,0.0
bounded,final_uniform_910048_smooth,3723.642675,3640.784826,-82.85784899999999,-2.225182602946718,True,True,-64.85785342080726,2.0,25.0,-45.0,0.0
bounded,final_uniform_910048_positive,3805.656817,3381.366663,-424.29015400000026,-11.148933663820692,True,True,-503.2901561704566,11.0,80.0,-12.0,0.0
bounded,final_uniform_910048_negative,4016.895321,3219.399304,-797.4960169999999,-19.853542431906458,True,True,-769.4960199368643,4.0,40.0,-72.0,0.0
bounded,final_outer_910049_spatial_hash,2498.568793,2365.084426,-133.48436700000002,-5.342433131077695,True,True,-211.48436824591158,18.0,90.0,-30.0,0.0
bounded,final_outer_910049_smooth,2604.157278,2345.309567,-258.84771100000034,-9.939787937800592,True,True,-312.84770695134443,16.0,80.0,-42.0,0.0
bounded,final_outer_910049_positive,2463.048604,2340.981237,-122.0673670000001,-4.955946334220207,True,True,-197.0673698134135,14.0,70.0,-9.0,0.0
bounded,final_outer_910049_negative,2750.59089,2336.305562,-414.28532799999994,-15.061684727676816,True,True,-384.2853303529207,15.0,75.0,-120.0,0.0
bounded,final_cluster_910050_spatial_hash,644.362675,639.580708,-4.781967000000009,-0.7421235253888714,True,True,-61.781966502088835,10.0,50.0,-3.0,0.0
bounded,final_cluster_910050_smooth,652.027884,630.937952,-21.089931999999976,-3.234513817203555,True,True,-81.08992999652594,10.0,50.0,0.0,0.0
bounded,final_cluster_910050_positive,643.916935,627.832087,-16.084847999999965,-2.497969400354405,True,True,-70.08484903559054,9.0,45.0,0.0,0.0
bounded,final_cluster_910050_negative,667.753494,653.006136,-14.747358000000077,-2.2085033073597216,True,True,-68.74735859082818,11.0,55.0,-12.0,0.0
bounded,final_min_radius_910051_spatial_hash,4209.978161,3650.813637,-559.1645239999998,-13.28188657081254,True,True,-609.1645243609692,7.0,55.0,-12.0,0.0
bounded,final_min_radius_910051_smooth,4315.494745,3699.711933,-615.7828119999999,-14.26911277585161,True,True,-631.78281074385,1.0,30.0,-15.0,0.0
bounded,final_min_radius_910051_positive,3831.381381,3524.427126,-306.9542550000001,-8.011581841531113,True,True,-315.95425338580117,-3.0,15.0,-3.0,0.0
bounded,final_min_radius_910051_negative,3924.752933,3688.731037,-236.0218960000002,-6.013675256230455,True,True,-217.0218988438969,-1.0,30.0,-48.0,0.0
bounded,final_radial_910052_spatial_hash,1610.681659,2863.640937,1252.959278,77.79062181523233,True,True,996.9592751592006,47.0,245.0,-36.0,0.0
bounded,final_radial_910052_smooth,1635.565323,1569.568997,-65.99632599999995,-4.03507735655263,True,True,-118.99631947223793,14.0,75.0,-36.0,0.0
bounded,final_radial_910052_positive,1560.345199,2774.240394,1213.8951949999998,77.79657961443182,True,True,947.8951931770084,46.0,250.0,-30.0,0.0
bounded,final_radial_910052_negative,1662.948415,2760.937003,1097.988588,66.02661742817801,True,True,869.9885836556823,47.0,250.0,-69.0,0.0
bounded,final_reception_edge_910053_spatial_hash,4751.257112,3386.040822,-1365.2162900000003,-28.733791032944634,True,True,-1394.2162888702815,3.0,65.0,-39.0,0.0
bounded,final_reception_edge_910053_smooth,4437.010438,3592.260712,-844.7497260000005,-19.038713967523925,True,True,-842.749721253509,4.0,60.0,-66.0,0.0
bounded,final_reception_edge_910053_positive,4411.712068,3399.034807,-1012.6772609999998,-22.954291789470428,True,True,-1091.6772622805092,8.0,95.0,-24.0,0.0
bounded,final_reception_edge_910053_negative,4640.812728,3822.590195,-818.2225329999997,-17.631018120238174,True,True,-787.222531622112,-1.0,60.0,-90.0,0.0
bounded,final_uniform_910054_spatial_hash,3791.017389,3628.337408,-162.67998100000023,-4.291195853441132,True,True,-259.6799776948578,7.0,105.0,-15.0,0.0
bounded,final_uniform_910054_smooth,3921.97915,3554.888308,-367.09084200000007,-9.359836652879705,True,True,-453.0908419053412,9.0,110.0,-33.0,0.0
bounded,final_uniform_910054_positive,3847.246409,3631.087402,-216.15900699999975,-5.618538144433149,True,True,-325.1590032331801,7.0,105.0,-3.0,0.0
bounded,final_uniform_910054_negative,4200.228177,3527.029193,-673.1989840000001,-16.02767648877663,True,True,-790.1989856306441,18.0,135.0,-36.0,0.0
bounded,final_outer_910055_spatial_hash,3926.84633,3475.678451,-451.16787899999963,-11.489318427186824,True,True,-495.1678752468779,8.0,75.0,-39.0,0.0
bounded,final_outer_910055_smooth,3602.573284,3557.918766,-44.65451800000028,-1.2395172694563361,True,True,-91.65451808441321,9.0,80.0,-42.0,0.0
bounded,final_outer_910055_positive,3490.8661,3489.907581,-0.9585190000002513,-0.027457913667905398,True,True,-56.95852055370051,8.0,60.0,-12.0,0.0
bounded,final_outer_910055_negative,3718.163448,3440.456045,-277.7074029999999,-7.468940160481075,True,True,-281.7074050707174,6.0,55.0,-57.0,0.0
bounded,final_cluster_910056_spatial_hash,2059.556082,2234.506981,174.95089899999994,8.494592622605746,True,True,88.9508994938833,14.0,75.0,-3.0,0.0
bounded,final_cluster_910056_smooth,2114.255447,2274.586552,160.3311050000002,7.583336499262683,True,True,77.3311041164402,14.0,75.0,-6.0,0.0
bounded,final_cluster_910056_positive,2059.578633,2266.257431,206.67879799999992,10.035003990061298,True,True,111.67879759903644,15.0,80.0,0.0,0.0
bounded,final_cluster_910056_negative,2175.449455,2300.338642,124.88918700000022,5.7408452636285245,True,True,58.88919150824927,16.0,80.0,-30.0,0.0
bounded,final_min_radius_910057_spatial_hash,4318.774802,3697.858443,-620.9163589999998,-14.377141376124936,True,True,-621.9163608147983,-2.0,15.0,-12.0,0.0
bounded,final_min_radius_910057_smooth,4484.448469,3718.777003,-765.6714659999998,-17.073927179516435,True,True,-765.6714679302586,-2.0,20.0,-18.0,0.0
bounded,final_min_radius_910057_positive,4369.852302,3757.850732,-612.0015700000004,-14.005085932078265,True,True,-616.0015732958018,-2.0,15.0,-9.0,0.0
bounded,final_min_radius_910057_negative,3994.136256,3747.294295,-246.84196099999963,-6.18010866878147,True,True,-302.84196370246536,7.0,70.0,-21.0,0.0
bounded,final_radial_910058_spatial_hash,1195.888953,1849.578274,653.6893210000001,54.66137297783034,True,True,476.6893207811586,32.0,160.0,-15.0,0.0
bounded,final_radial_910058_smooth,1223.680289,1910.830989,687.1507000000001,56.15443071012809,True,True,508.15069862304233,32.0,165.0,-18.0,0.0
bounded,final_radial_910058_positive,1312.392313,1890.550694,578.158381,44.05377685262317,True,True,398.1583823978349,32.0,160.0,-12.0,0.0
bounded,final_radial_910058_negative,1352.512775,1873.769505,521.2567300000001,38.539874789722425,True,True,401.2567273622228,32.0,160.0,-72.0,0.0
bounded,final_reception_edge_910059_spatial_hash,4585.396853,3927.569346,-657.827507,-14.346141197563211,True,True,-652.8275059802318,-4.0,50.0,-51.0,0.0
bounded,final_reception_edge_910059_smooth,4831.447549,3903.361217,-928.0863320000003,-19.209280916070238,True,True,-980.0863300316009,1.0,75.0,-24.0,0.0
bounded,final_reception_edge_910059_positive,4565.085426,3969.499681,-595.5857449999999,-13.04654107035762,True,True,-598.5857422542585,-9.0,30.0,-18.0,0.0
bounded,final_reception_edge_910059_negative,4726.483605,3939.490409,-786.9931960000004,-16.650712490940723,True,True,-784.9931986512252,-1.0,80.0,-81.0,0.0
bounded,final_uniform_910060_spatial_hash,4616.067923,3847.374847,-768.6930759999996,-16.652551236733604,True,True,-826.6930813115919,8.0,95.0,-45.0,0.0
bounded,final_uniform_910060_smooth,4212.588079,3662.084742,-550.5033370000001,-13.068055235314645,True,True,-595.5033399521008,4.0,80.0,-39.0,0.0
bounded,final_uniform_910060_positive,4238.041134,3860.162679,-377.87845500000003,-8.916347035153628,True,True,-450.87845525685907,8.0,80.0,-15.0,0.0
bounded,final_uniform_910060_negative,4819.014526,3659.941821,-1159.072705,-24.052069126300868,True,True,-1180.0727049068591,10.0,95.0,-84.0,0.0
bounded,final_outer_910061_spatial_hash,2870.915079,2784.778208,-86.1368709999997,-3.0003280706583313,True,True,-139.13687423332294,15.0,80.0,-42.0,0.0
bounded,final_outer_910061_smooth,2887.015864,2786.066432,-100.94943199999989,-3.4966704983786623,True,True,-135.94943485016825,14.0,75.0,-54.0,0.0
bounded,final_outer_910061_positive,2767.334076,2786.244218,18.910141999999723,0.6833342661444419,True,True,-40.0898546015942,13.0,70.0,-24.0,0.0
bounded,final_outer_910061_negative,3039.143083,2785.405706,-253.73737699999992,-8.348977658186818,True,True,-219.7373732268179,14.0,75.0,-123.0,0.0
bounded,final_cluster_910062_spatial_hash,2116.785396,2013.788152,-102.99724400000014,-4.8657385956379695,True,True,-132.99724492576638,5.0,25.0,0.0,0.0
bounded,final_cluster_910062_smooth,2113.660217,2008.178522,-105.48169500000017,-4.990475486628332,True,True,-135.48169494373496,5.0,25.0,0.0,0.0
bounded,final_cluster_910062_positive,2108.808822,2010.647863,-98.16095900000005,-4.654805972734122,True,True,-128.16095825992556,5.0,25.0,0.0,0.0
bounded,final_cluster_910062_negative,2295.120052,2040.911453,-254.20859900000028,-11.076048016681273,True,True,-290.20859720544445,6.0,30.0,0.0,0.0
bounded,final_min_radius_910063_spatial_hash,3818.258036,3322.098121,-496.1599150000002,-12.994405048637736,True,True,-551.1599154070755,5.0,50.0,0.0,0.0
bounded,final_min_radius_910063_smooth,3947.634785,3284.635409,-662.9993760000002,-16.794850894495806,True,True,-695.9993767389396,3.0,45.0,-15.0,0.0
bounded,final_min_radius_910063_positive,4051.181788,3354.052163,-697.129625,-17.20805585829218,True,True,-784.1296196128801,11.0,85.0,-9.0,0.0
bounded,final_min_radius_910063_negative,3933.298277,3252.217811,-681.0804659999999,-17.31575939670339,True,True,-715.080462850287,3.0,40.0,-9.0,0.0
bounded,final_radial_910064_spatial_hash,2913.658248,2682.791205,-230.8670430000002,-7.923614348335894,True,True,-278.86704205320257,11.0,70.0,-33.0,0.0
bounded,final_radial_910064_smooth,2828.798367,2635.875708,-192.92265899999984,-6.819950875629155,True,True,-251.9226618221319,14.0,75.0,-30.0,0.0
bounded,final_radial_910064_positive,2687.853877,2674.132664,-13.721212999999807,-0.5104895439968837,True,True,-85.72121224081775,11.0,70.0,-9.0,0.0
bounded,final_radial_910064_negative,2765.384647,2654.588482,-110.79616499999975,-4.006537214278527,True,True,-176.79616458597548,14.0,85.0,-33.0,0.0
bounded,final_reception_edge_910065_spatial_hash,4220.609184,3944.572313,-276.0368709999998,-6.54021395883878,True,True,-344.03687447359835,9.0,95.0,-36.0,0.0
bounded,final_reception_edge_910065_smooth,4525.909046,3601.161693,-924.7473529999997,-20.432300861575904,True,True,-1004.7473489516783,16.0,115.0,-51.0,0.0
bounded,final_reception_edge_910065_positive,4675.592634,4025.954626,-649.6380079999994,-13.894238845274032,True,True,-681.6380057348238,0.0,50.0,-18.0,0.0
bounded,final_reception_edge_910065_negative,4291.159086,3458.368024,-832.7910619999998,-19.40713558527809,True,True,-885.7910580003918,13.0,115.0,-75.0,0.0
bounded,final_uniform_910066_spatial_hash,4252.421587,3488.374235,-764.0473519999996,-17.967347224831954,True,True,-808.0473507365741,9.0,80.0,-45.0,0.0
bounded,final_uniform_910066_smooth,4197.904432,3530.737201,-667.1672310000004,-15.892863732539597,True,True,-731.167229590872,7.0,75.0,-18.0,0.0
bounded,final_uniform_910066_positive,4357.600683,3568.61224,-788.9884429999997,-18.106028991550893,True,True,-843.9884394945211,5.0,65.0,-15.0,0.0
bounded,final_uniform_910066_negative,4517.208737,3445.269922,-1071.938815,-23.730114710437388,True,True,-1066.9388150128516,5.0,50.0,-60.0,0.0
bounded,final_outer_910067_spatial_hash,3753.084889,3466.326845,-286.75804400000015,-7.640595736069433,True,True,-261.7580433853486,-4.0,0.0,-21.0,0.0
bounded,final_outer_910067_smooth,3694.638731,3438.613811,-256.02491999999984,-6.929633413189052,True,True,-300.0249150417594,8.0,60.0,-24.0,0.0
bounded,final_outer_910067_positive,3562.429013,3430.105318,-132.32369500000004,-3.7144233475846167,True,True,-96.32369201683514,-5.0,-10.0,-21.0,0.0
bounded,final_outer_910067_negative,3693.909636,3440.327045,-253.58259099999987,-6.864883442968983,True,True,-162.5825925432291,-5.0,-5.0,-81.0,0.0
bounded,final_cluster_910068_spatial_hash,2096.21697,2021.871896,-74.34507399999984,-3.546630671537776,True,True,-137.3450725460732,14.0,70.0,-21.0,0.0
bounded,final_cluster_910068_smooth,2120.777261,2029.940596,-90.83666500000027,-4.283177996597742,True,True,-150.83666580714907,14.0,70.0,-24.0,0.0
bounded,final_cluster_910068_positive,2033.521135,2003.270346,-30.25078899999994,-1.4876063237965753,True,True,-114.25078687533414,14.0,70.0,0.0,0.0
bounded,final_cluster_910068_negative,2281.202412,2017.935189,-263.26722300000006,-11.540721753366267,True,True,-263.26721684621566,14.0,70.0,-84.0,0.0
bounded,final_min_radius_910069_spatial_hash,3657.747965,3194.73092,-463.01704500000005,-12.658527854583879,True,True,-520.0170460580962,7.0,50.0,0.0,0.0
bounded,final_min_radius_910069_smooth,3499.70749,3199.207138,-300.50035199999957,-8.586441948609814,True,True,-335.50034881333295,3.0,35.0,-3.0,0.0
bounded,final_min_radius_910069_positive,3515.321986,3200.636323,-314.68566299999975,-8.951830422739537,True,True,-341.6856615770125,3.0,30.0,-6.0,0.0
bounded,final_min_radius_910069_negative,3680.901248,3176.362703,-504.53854500000034,-13.706929662243429,True,True,-522.5385441321823,3.0,30.0,-15.0,0.0
bounded,final_radial_910070_spatial_hash,2685.227591,2513.802589,-171.42500199999995,-6.384002703329883,True,True,-218.42500093323974,8.0,45.0,-6.0,0.0
bounded,final_radial_910070_smooth,2674.325123,2578.348735,-95.97638800000004,-3.5888077771312976,True,True,-140.97638817405937,9.0,45.0,-9.0,0.0
bounded,final_radial_910070_positive,2702.561672,2491.765517,-210.796155,-7.799864742550078,True,True,-247.79615519450795,6.0,40.0,-9.0,0.0
bounded,final_radial_910070_negative,2645.218543,2567.814672,-77.40387099999998,-2.9261805685141806,True,True,-106.40387110230358,8.0,45.0,-24.0,0.0
bounded,final_reception_edge_910071_spatial_hash,3767.160049,3404.379972,-362.7800769999999,-9.630068069348441,True,True,-345.7800794045679,-2.0,30.0,-45.0,0.0
bounded,final_reception_edge_910071_smooth,3793.535261,3432.565275,-360.96998600000006,-9.515398201540537,True,True,-412.96998537737954,4.0,75.0,-27.0,0.0
bounded,final_reception_edge_910071_positive,3693.617731,3381.510171,-312.1075599999999,-8.449915035346677,True,True,-360.1075561694788,4.0,65.0,-21.0,0.0
bounded,final_reception_edge_910071_negative,4031.33949,3402.082413,-629.2570769999998,-15.609131370873452,True,True,-594.2570787637874,-3.0,40.0,-72.0,0.0
bounded,final_uniform_910072_spatial_hash,4086.113334,3114.830028,-971.2833060000003,-23.770346698856404,True,True,-1041.28330774929,9.0,70.0,-9.0,0.0
bounded,final_uniform_910072_smooth,3926.060835,3114.749726,-811.3111090000002,-20.66476152807755,True,True,-815.3111087315501,1.0,30.0,-27.0,0.0
bounded,final_uniform_910072_positive,4013.688827,3094.661674,-919.027153,-22.897319463774167,True,True,-1017.0271489357592,14.0,90.0,-6.0,0.0
bounded,final_uniform_910072_negative,4156.578632,3230.217125,-926.3615069999996,-22.286634971085995,True,True,-985.3615066739594,13.0,85.0,-39.0,0.0
bounded,final_outer_910073_spatial_hash,3057.116004,2885.197462,-171.9185419999999,-5.623553106099266,True,True,-228.91853875529705,18.0,90.0,-51.0,0.0
bounded,final_outer_910073_smooth,3072.512479,2887.644773,-184.867706,-6.016825228978995,True,True,-208.86770340917337,17.0,85.0,-78.0,0.0
bounded,final_outer_910073_positive,2936.324443,2857.330045,-78.99439799999982,-2.690247604903373,True,True,-156.99439923446903,16.0,80.0,-18.0,0.0
bounded,final_outer_910073_negative,3109.498776,2862.46788,-247.03089599999976,-7.9443959877603,True,True,-259.03089821823005,17.0,85.0,-90.0,0.0
bounded,final_cluster_910074_spatial_hash,2129.812628,2074.064824,-55.74780400000009,-2.6174980496922906,True,True,-133.74780476510227,13.0,65.0,0.0,0.0
bounded,final_cluster_910074_smooth,2142.591652,2070.382412,-72.20924000000014,-3.370182084514173,True,True,-138.2092388458591,13.0,65.0,-12.0,0.0
bounded,final_cluster_910074_positive,2088.030096,2068.769741,-19.26035499999989,-0.9224174994841627,True,True,-97.260357345594,13.0,65.0,0.0,0.0
bounded,final_cluster_910074_negative,2216.631911,2117.800518,-98.83139299999993,-4.458628990656988,True,True,-146.8313927997674,15.0,75.0,-42.0,0.0
bounded,final_min_radius_910075_spatial_hash,4020.812886,4062.415288,41.602401999999984,1.034676399512513,True,True,-21.397597193256388,4.0,65.0,-6.0,0.0
bounded,final_min_radius_910075_smooth,4099.078122,4064.228395,-34.8497269999998,-0.8501845039975975,True,True,-33.849729099839806,-1.0,30.0,-30.0,0.0
bounded,final_min_radius_910075_positive,4037.810943,3933.91364,-103.89730299999974,-2.5731096494281736,True,True,-116.89730320049057,-1.0,20.0,-6.0,0.0
bounded,final_min_radius_910075_negative,3959.149953,3959.703159,0.5532060000000456,0.013972847873078287,True,True,-38.44679224888523,4.0,50.0,-15.0,0.0
bounded,final_radial_910076_spatial_hash,2471.201266,2615.324181,144.12291499999992,5.832099432082427,True,True,16.122917094990953,22.0,115.0,-9.0,0.0
bounded,final_radial_910076_smooth,2503.930383,2605.099176,101.16879300000028,4.04039959285083,True,True,16.16879124834486,16.0,90.0,-21.0,0.0
bounded,final_radial_910076_positive,2486.143819,2605.439932,119.29611300000033,4.7984397398210366,True,True,-8.70388534405788,22.0,115.0,-9.0,0.0
bounded,final_radial_910076_negative,2723.931404,2609.388116,-114.54328799999985,-4.205072412315413,True,True,-132.5432890925465,16.0,80.0,-78.0,0.0
bounded,final_reception_edge_910077_spatial_hash,4110.059836,3651.405284,-458.6545520000004,-11.1593156864201,True,True,-558.6545509143816,12.0,115.0,-27.0,0.0
bounded,final_reception_edge_910077_smooth,4256.427843,3596.558771,-659.8690720000004,-15.50288402246034,True,True,-761.8690740486477,13.0,125.0,-36.0,0.0
bounded,final_reception_edge_910077_positive,3916.587954,3628.074515,-288.5134390000003,-7.366448612633414,True,True,-345.51343805350325,5.0,70.0,-18.0,0.0
bounded,final_reception_edge_910077_negative,4318.683725,3618.211611,-700.4721139999997,-16.219574263915327,True,True,-719.4721157110093,5.0,80.0,-66.0,0.0
bounded,final_uniform_910078_spatial_hash,3481.899313,3055.45715,-426.4421629999997,-12.247400762217264,True,True,-470.4421651812786,5.0,45.0,-6.0,0.0
bounded,final_uniform_910078_smooth,3564.144367,3078.721956,-485.422411,-13.6196057458971,True,True,-523.4224090240327,5.0,45.0,-12.0,0.0
bounded,final_uniform_910078_positive,3477.085851,3090.077188,-387.0086629999996,-11.130259061296888,True,True,-431.00866402863085,5.0,45.0,-6.0,0.0
bounded,final_uniform_910078_negative,3579.411502,3042.761309,-536.650193,-14.992693427401294,True,True,-535.6501935578817,5.0,45.0,-51.0,0.0
bounded,final_outer_910079_spatial_hash,4028.008441,3293.184883,-734.823558,-18.24285049952804,True,True,-811.8235556505365,12.0,95.0,-30.0,0.0
bounded,final_outer_910079_smooth,4083.576269,3315.8107,-767.7655690000001,-18.801303524765878,True,True,-839.7655713957647,12.0,90.0,-30.0,0.0
bounded,final_outer_910079_positive,3857.032996,3277.688685,-579.3443109999998,-15.020465513279724,True,True,-652.3443108328929,10.0,75.0,-12.0,0.0
bounded,final_outer_910079_negative,4371.417674,3271.439462,-1099.9782120000004,-25.16296300265176,True,True,-1121.9782128082338,12.0,85.0,-75.0,0.0
bounded,final_cluster_910080_spatial_hash,1133.792771,1027.210306,-106.58246499999996,-9.400524304454215,True,True,-183.58246140156518,18.0,95.0,-36.0,0.0
bounded,final_cluster_910080_smooth,1452.118891,1020.376098,-431.7427930000001,-29.73191766017732,True,True,-494.7427882104354,18.0,90.0,-45.0,0.0
bounded,final_cluster_910080_positive,1083.575744,1046.13774,-37.43800400000009,-3.455042640747785,True,True,-121.43800558187058,18.0,90.0,-24.0,0.0
bounded,final_cluster_910080_negative,1372.893619,1052.374977,-320.518642,-23.346211065753376,True,True,-296.5186454509386,19.0,95.0,-138.0,0.0
bounded,final_min_radius_910081_spatial_hash,3687.286913,3054.239379,-633.0475339999998,-17.16838284995155,True,True,-665.0475336100826,0.0,35.0,-3.0,0.0
bounded,final_min_radius_910081_smooth,3701.821067,3226.067829,-475.7532379999998,-12.851870184680648,True,True,-476.7532401489648,-2.0,15.0,-12.0,0.0
bounded,final_min_radius_910081_positive,3835.292625,3197.361248,-637.9313769999999,-16.633186548575285,True,True,-644.9313767500644,-2.0,15.0,-6.0,0.0
bounded,final_min_radius_910081_negative,3771.97287,3038.304465,-733.6684049999999,-19.450521790205766,True,True,-736.6684057374018,0.0,30.0,-27.0,0.0
bounded,final_radial_910082_spatial_hash,2733.445622,2493.683771,-239.7618510000002,-8.771414696172808,True,True,-290.76185147902356,11.0,55.0,-15.0,0.0
bounded,final_radial_910082_smooth,2746.150866,2503.995966,-242.1549,-8.817975115574006,True,True,-290.1549026018647,11.0,55.0,-18.0,0.0
bounded,final_radial_910082_positive,2590.086233,2477.080528,-113.00570500000003,-4.363009368576498,True,True,-157.00570448601684,8.0,45.0,-9.0,0.0
bounded,final_radial_910082_negative,2655.124382,2549.5184,-105.60598200000004,-3.977440104725005,True,True,-133.60598090439044,9.0,55.0,-36.0,0.0
bounded,final_reception_edge_910083_spatial_hash,3660.736459,3421.399526,-239.33693300000004,-6.537944910281235,True,True,-386.33693428236165,22.0,140.0,-15.0,0.0
bounded,final_reception_edge_910083_smooth,3719.035172,3406.892334,-312.14283799999976,-8.39311336311287,True,True,-429.14283591009826,21.0,120.0,-24.0,0.0
bounded,final_reception_edge_910083_positive,3785.913654,3424.000455,-361.9131990000001,-9.559467861017412,True,True,-479.91319547949706,20.0,125.0,-27.0,0.0
bounded,final_reception_edge_910083_negative,3759.60271,3426.495725,-333.1069849999999,-8.860164509244118,True,True,-417.1069823408616,20.0,130.0,-66.0,0.0
bounded,final_uniform_910084_spatial_hash,4288.703057,3553.319128,-735.3839289999996,-17.14700036878771,True,True,-754.3839295886537,3.0,70.0,-54.0,0.0
bounded,final_uniform_910084_smooth,4311.355064,3570.081257,-741.2738070000005,-17.193522593155652,True,True,-770.2738050395651,2.0,75.0,-48.0,0.0
bounded,final_uniform_910084_positive,4179.394903,3599.726054,-579.6688490000001,-13.86968358945716,True,True,-631.6688499640663,2.0,65.0,-15.0,0.0
bounded,final_uniform_910084_negative,3837.361906,3485.402135,-351.9597710000003,-9.171920179060644,True,True,-279.959769397165,0.0,30.0,-102.0,0.0
bounded,final_outer_910085_spatial_hash,2703.906093,2580.982175,-122.92391799999996,-4.546160767869534,True,True,-162.923919403931,8.0,50.0,-18.0,0.0
bounded,final_outer_910085_smooth,2730.260945,2623.147898,-107.11304699999982,-3.923179840965707,True,True,-160.11304587087875,10.0,55.0,-12.0,0.0
bounded,final_outer_910085_positive,2719.645768,2584.767203,-134.87856499999998,-4.959416648558179,True,True,-188.87856588054365,10.0,50.0,-6.0,0.0
bounded,final_outer_910085_negative,2766.43904,2578.330733,-188.10830700000042,-6.79965487329156,True,True,-205.108304063295,8.0,45.0,-36.0,0.0
bounded,final_cluster_910086_spatial_hash,2201.93819,2185.0955,-16.842689999999948,-0.7649029421666009,True,True,-79.84268633593547,11.0,55.0,-3.0,0.0
bounded,final_cluster_910086_smooth,2156.573036,2175.759455,19.186419000000114,0.8896716540417682,True,True,-46.813581764514765,11.0,55.0,0.0,0.0
bounded,final_cluster_910086_positive,2202.701086,2174.918435,-27.782650999999987,-1.26129919200485,True,True,-93.78264975977072,11.0,55.0,0.0,0.0
bounded,final_cluster_910086_negative,2211.922926,2175.18566,-36.73726600000009,-1.6608745977616413,True,True,-90.73726754103313,11.0,55.0,-12.0,0.0
bounded,final_min_radius_910087_spatial_hash,4158.207286,3260.719808,-897.487478,-21.583519441700094,True,True,-945.4874798368974,2.0,55.0,-9.0,0.0
bounded,final_min_radius_910087_smooth,4469.265697,3232.820924,-1236.4447729999997,-27.665501601973787,True,True,-1275.444770911327,1.0,50.0,-12.0,0.0
bounded,final_min_radius_910087_positive,3956.665362,3272.989344,-683.6760180000001,-17.27909629573572,True,True,-654.6760149164129,-10.0,-10.0,-9.0,0.0
bounded,final_min_radius_910087_negative,3838.114948,3171.025248,-667.0897,-17.380659751934036,True,True,-610.0897005789107,-10.0,-20.0,-27.0,0.0
bounded,final_radial_910088_spatial_hash,2810.419999,2481.037435,-329.382564,-11.720047683876444,True,True,-419.38256542466183,21.0,105.0,-36.0,0.0
bounded,final_radial_910088_smooth,3028.132411,2481.273357,-546.859054,-18.059284726568713,True,True,-639.8590551580726,21.0,105.0,-33.0,0.0
bounded,final_radial_910088_positive,3011.033236,2541.642618,-469.39061800000036,-15.589021482325494,True,True,-516.390614432652,11.0,60.0,-24.0,0.0
bounded,final_radial_910088_negative,2963.648243,2488.669418,-474.97882500000014,-16.026828626571255,True,True,-534.9788244722636,22.0,110.0,-72.0,0.0
bounded,final_reception_edge_910089_spatial_hash,4905.88793,3484.867337,-1421.0205929999997,-28.96561465072032,True,True,-1458.0205940668184,3.0,70.0,-36.0,0.0
bounded,final_reception_edge_910089_smooth,4379.640457,3462.432893,-917.2075640000003,-20.94253108229519,True,True,-947.2075632430328,4.0,65.0,-39.0,0.0
bounded,final_reception_edge_910089_positive,4016.63794,3464.705333,-551.9326070000002,-13.741159030131556,True,True,-605.9326065612295,5.0,70.0,-21.0,0.0
bounded,final_reception_edge_910089_negative,4165.754923,3393.83323,-771.9216930000002,-18.53017537681009,True,True,-808.9216914912813,10.0,90.0,-63.0,0.0
