case_id,seed,family,source_count,error_mode,rounding,variant,current_s,candidate_s,change_s,change_pct,current_success,candidate_success
dispatch_development_outer_2026091312_positive,2026091312,outer,15,positive,bounded,SERVICE_TOUR,2621.262597,2649.182846,27.92024900000024,1.065145057651029,True,True
dispatch_development_outer_2026091312_smooth,2026091312,outer,15,smooth,bounded,SERVICE_TOUR,2649.832806,2675.61577,25.782963999999993,0.9730034265414744,True,True
dispatch_development_outer_2026091312_spatial_hash,2026091312,outer,15,spatial_hash,bounded,SERVICE_TOUR,2673.028515,2620.32556,-52.70295499999975,-1.9716570438456316,True,True
dispatch_development_outer_2026091313_negative,2026091313,outer,16,negative,bounded,SERVICE_TOUR,3913.776992,3913.776992,0.0,0.0,True,True
dispatch_development_outer_2026091313_positive,2026091313,outer,16,positive,bounded,SERVICE_TOUR,3948.108987,3943.005454,-5.10353299999997,-0.12926525120771082,True,True
dispatch_development_outer_2026091313_smooth,2026091313,outer,16,smooth,bounded,SERVICE_TOUR,3981.396854,3981.396854,0.0,0.0,True,True
dispatch_development_outer_2026091313_spatial_hash,2026091313,outer,16,spatial_hash,bounded,SERVICE_TOUR,3900.064825,3900.064825,0.0,0.0,True,True
dispatch_development_radial_2026091328_negative,2026091328,radial,10,negative,bounded,SERVICE_TOUR,2834.369393,2757.076203,-77.29318999999987,-2.726997765036898,True,True
dispatch_development_radial_2026091328_positive,2026091328,radial,10,positive,bounded,SERVICE_TOUR,2981.274825,2822.907189,-158.36763599999995,-5.312077728359044,True,True
dispatch_development_radial_2026091328_smooth,2026091328,radial,10,smooth,bounded,SERVICE_TOUR,2871.895562,2786.685404,-85.21015800000032,-2.967035400850704,True,True
dispatch_development_radial_2026091328_spatial_hash,2026091328,radial,10,spatial_hash,bounded,SERVICE_TOUR,2796.855461,2833.339194,36.48373300000003,1.30445543249329,True,True
dispatch_development_radial_2026091329_negative,2026091329,radial,11,negative,bounded,SERVICE_TOUR,2496.202771,2627.411373,131.2086019999997,5.256327872251987,True,True
dispatch_development_radial_2026091329_positive,2026091329,radial,11,positive,bounded,SERVICE_TOUR,2488.521843,2635.339261,146.8174180000001,5.899784179631973,True,True
dispatch_development_radial_2026091329_smooth,2026091329,radial,11,smooth,bounded,SERVICE_TOUR,2536.076704,2587.322484,51.24577999999974,2.020671532496343,True,True
dispatch_development_radial_2026091329_spatial_hash,2026091329,radial,11,spatial_hash,bounded,SERVICE_TOUR,2496.899004,2510.315303,13.41629899999998,0.5373184489443572,True,True
dispatch_development_radial_2026091330_negative,2026091330,radial,12,negative,bounded,SERVICE_TOUR,2450.979019,2454.279214,3.300195000000258,0.13464803143630188,True,True
dispatch_development_radial_2026091330_positive,2026091330,radial,12,positive,bounded,SERVICE_TOUR,2506.072129,2497.78292,-8.289209000000028,-0.3307649809468072,True,True
dispatch_development_radial_2026091330_smooth,2026091330,radial,12,smooth,bounded,SERVICE_TOUR,2464.931869,2464.308773,-0.6230959999998049,-0.025278426874031368,True,True
dispatch_development_radial_2026091330_spatial_hash,2026091330,radial,12,spatial_hash,bounded,SERVICE_TOUR,2444.825497,2455.04367,10.218173000000206,0.4179510158307309,True,True
dispatch_development_radial_2026091331_negative,2026091331,radial,13,negative,bounded,SERVICE_TOUR,2611.181217,2665.320681,54.139464000000316,2.073370612791159,True,True
dispatch_development_radial_2026091331_positive,2026091331,radial,13,positive,bounded,SERVICE_TOUR,2721.37942,2686.949887,-34.42953299999999,-1.2651500465892362,True,True
dispatch_development_radial_2026091331_smooth,2026091331,radial,13,smooth,bounded,SERVICE_TOUR,2713.383795,2708.97017,-4.413625000000138,-0.16266128691905246,True,True
dispatch_development_radial_2026091331_spatial_hash,2026091331,radial,13,spatial_hash,bounded,SERVICE_TOUR,2626.491412,2565.815254,-60.67615799999976,-2.31016015216271,True,True
dispatch_development_radial_2026091332_negative,2026091332,radial,14,negative,bounded,SERVICE_TOUR,2865.319336,2657.068881,-208.25045499999987,-7.267966693398953,True,True
dispatch_development_radial_2026091332_positive,2026091332,radial,14,positive,bounded,SERVICE_TOUR,2621.58224,2657.85568,36.27343999999994,1.3836468467989027,True,True
dispatch_development_radial_2026091332_smooth,2026091332,radial,14,smooth,bounded,SERVICE_TOUR,2531.561178,2731.866476,200.30529800000022,7.912323025835244,True,True
dispatch_development_radial_2026091332_spatial_hash,2026091332,radial,14,spatial_hash,bounded,SERVICE_TOUR,2562.979481,2571.109378,8.129897000000256,0.3172049195192317,True,True
dispatch_development_radial_2026091333_negative,2026091333,radial,15,negative,bounded,SERVICE_TOUR,2434.230595,2433.569331,-0.6612639999998464,-0.02716521603820521,True,True
dispatch_development_radial_2026091333_positive,2026091333,radial,15,positive,bounded,SERVICE_TOUR,2465.979075,2460.584225,-5.394850000000133,-0.21877111832346863,True,True
dispatch_development_radial_2026091333_smooth,2026091333,radial,15,smooth,bounded,SERVICE_TOUR,2483.307474,2440.324109,-42.98336500000005,-1.7308917824325754,True,True
dispatch_development_radial_2026091333_spatial_hash,2026091333,radial,15,spatial_hash,bounded,SERVICE_TOUR,2543.111503,2439.575285,-103.53621800000019,-4.07124177913013,True,True
dispatch_development_radial_2026091334_negative,2026091334,radial,16,negative,bounded,SERVICE_TOUR,1733.643185,1812.219389,78.57620400000019,4.532432318245472,True,True
dispatch_development_radial_2026091334_positive,2026091334,radial,16,positive,bounded,SERVICE_TOUR,1741.166776,1771.592536,30.425760000000082,1.74743513484088,True,True
dispatch_development_radial_2026091334_smooth,2026091334,radial,16,smooth,bounded,SERVICE_TOUR,2678.714042,2425.857331,-252.8567109999999,-9.43948129719775,True,True
dispatch_development_radial_2026091334_spatial_hash,2026091334,radial,16,spatial_hash,bounded,SERVICE_TOUR,1820.653163,2745.603317,924.9501540000001,50.80320473977065,True,True
dispatch_development_reception_edge_2026091335_negative,2026091335,reception_edge,10,negative,bounded,SERVICE_TOUR,3549.83371,3549.83371,0.0,0.0,True,True
dispatch_development_reception_edge_2026091335_positive,2026091335,reception_edge,10,positive,bounded,SERVICE_TOUR,3578.292354,3578.292354,0.0,0.0,True,True
dispatch_development_reception_edge_2026091335_smooth,2026091335,reception_edge,10,smooth,bounded,SERVICE_TOUR,3594.469725,3594.469725,0.0,0.0,True,True
dispatch_development_reception_edge_2026091335_spatial_hash,2026091335,reception_edge,10,spatial_hash,bounded,SERVICE_TOUR,3568.151988,3568.151988,0.0,0.0,True,True
dispatch_development_reception_edge_2026091336_negative,2026091336,reception_edge,11,negative,bounded,SERVICE_TOUR,3056.657098,3312.777497,256.1203989999999,8.379101442801096,True,True
dispatch_development_reception_edge_2026091336_positive,2026091336,reception_edge,11,positive,bounded,SERVICE_TOUR,3044.456745,3516.33287,471.87612500000023,15.499518125030875,True,True
dispatch_development_reception_edge_2026091336_smooth,2026091336,reception_edge,11,smooth,bounded,SERVICE_TOUR,3018.504622,3125.290885,106.78626299999996,3.5377207052028847,True,True
dispatch_development_reception_edge_2026091336_spatial_hash,2026091336,reception_edge,11,spatial_hash,bounded,SERVICE_TOUR,3067.356765,3492.182597,424.825832,13.849899589361915,True,True
dispatch_development_reception_edge_2026091337_negative,2026091337,reception_edge,12,negative,bounded,SERVICE_TOUR,3590.720038,3952.304253,361.58421499999986,10.069963995338348,True,True
dispatch_development_reception_edge_2026091337_positive,2026091337,reception_edge,12,positive,bounded,SERVICE_TOUR,3931.425931,3863.008257,-68.41767400000026,-1.7402763068868898,True,True
dispatch_development_reception_edge_2026091337_smooth,2026091337,reception_edge,12,smooth,bounded,SERVICE_TOUR,3911.745014,3859.495232,-52.24978199999987,-1.3357154367935498,True,True
dispatch_development_reception_edge_2026091337_spatial_hash,2026091337,reception_edge,12,spatial_hash,bounded,SERVICE_TOUR,3627.563015,3952.286207,324.7231919999999,8.951552065595191,True,True
dispatch_development_reception_edge_2026091338_negative,2026091338,reception_edge,13,negative,bounded,SERVICE_TOUR,3940.946121,4102.386111,161.43998999999985,4.09647797872037,True,True
dispatch_development_reception_edge_2026091338_positive,2026091338,reception_edge,13,positive,bounded,SERVICE_TOUR,3951.768423,4106.899792,155.13136900000018,3.9256189228373817,True,True
dispatch_development_reception_edge_2026091338_smooth,2026091338,reception_edge,13,smooth,bounded,SERVICE_TOUR,3977.289486,4120.459846,143.17035999999962,3.599696740806957,True,True
dispatch_development_reception_edge_2026091338_spatial_hash,2026091338,reception_edge,13,spatial_hash,bounded,SERVICE_TOUR,3930.673356,4068.117192,137.44383600000037,3.4966995105354837,True,True
dispatch_development_reception_edge_2026091339_negative,2026091339,reception_edge,14,negative,bounded,SERVICE_TOUR,3772.223662,4002.018352,229.79469000000017,6.091756761797229,True,True
dispatch_development_reception_edge_2026091339_positive,2026091339,reception_edge,14,positive,bounded,SERVICE_TOUR,3912.568597,3788.921414,-123.64718300000004,-3.1602559785100737,True,True
dispatch_development_reception_edge_2026091339_smooth,2026091339,reception_edge,14,smooth,bounded,SERVICE_TOUR,3889.557319,4063.928807,174.37148799999977,4.48306770408593,True,True
dispatch_development_reception_edge_2026091339_spatial_hash,2026091339,reception_edge,14,spatial_hash,bounded,SERVICE_TOUR,3923.446386,3982.569844,59.12345800000003,1.5069266196925613,True,True
dispatch_development_reception_edge_2026091340_negative,2026091340,reception_edge,15,negative,bounded,SERVICE_TOUR,4207.406019,4090.963873,-116.44214599999987,-2.76755191854946,True,True
dispatch_development_reception_edge_2026091340_positive,2026091340,reception_edge,15,positive,bounded,SERVICE_TOUR,4204.956573,4051.289576,-153.66699700000026,-3.654425303383513,True,True
dispatch_development_reception_edge_2026091340_smooth,2026091340,reception_edge,15,smooth,bounded,SERVICE_TOUR,4211.04073,4062.843221,-148.19750899999963,-3.5192608787709245,True,True
dispatch_development_reception_edge_2026091340_spatial_hash,2026091340,reception_edge,15,spatial_hash,bounded,SERVICE_TOUR,4202.863157,4069.76107,-133.10208699999976,-3.1669383948015106,True,True
dispatch_development_reception_edge_2026091341_negative,2026091341,reception_edge,16,negative,bounded,SERVICE_TOUR,4069.975775,4248.712245,178.73646999999983,4.391585598565384,True,True
dispatch_development_reception_edge_2026091341_positive,2026091341,reception_edge,16,positive,bounded,SERVICE_TOUR,3938.445409,4217.572773,279.12736399999994,7.08724725147003,True,True
dispatch_development_reception_edge_2026091341_smooth,2026091341,reception_edge,16,smooth,bounded,SERVICE_TOUR,4027.782147,3965.730325,-62.0518219999999,-1.5405952888047247,True,True
dispatch_development_reception_edge_2026091341_spatial_hash,2026091341,reception_edge,16,spatial_hash,bounded,SERVICE_TOUR,4010.982083,4229.708317,218.72623399999975,5.453184020119184,True,True
dispatch_development_uniform_2026091300_negative,2026091300,uniform,10,negative,bounded,SERVICE_TOUR,3155.858457,3155.858457,0.0,0.0,True,True
dispatch_development_uniform_2026091300_positive,2026091300,uniform,10,positive,bounded,SERVICE_TOUR,3170.951423,3170.951423,0.0,0.0,True,True
dispatch_development_uniform_2026091300_smooth,2026091300,uniform,10,smooth,bounded,SERVICE_TOUR,3218.724698,3218.724698,0.0,0.0,True,True
dispatch_development_uniform_2026091300_spatial_hash,2026091300,uniform,10,spatial_hash,bounded,SERVICE_TOUR,3174.491753,3174.491753,0.0,0.0,True,True
dispatch_development_uniform_2026091301_negative,2026091301,uniform,11,negative,bounded,SERVICE_TOUR,3722.752628,3145.906841,-576.8457870000002,-15.495141489159403,True,True
dispatch_development_uniform_2026091301_positive,2026091301,uniform,11,positive,bounded,SERVICE_TOUR,3583.856524,3543.064764,-40.79175999999961,-1.138208511608363,True,True
dispatch_development_uniform_2026091301_smooth,2026091301,uniform,11,smooth,bounded,SERVICE_TOUR,3739.757401,3169.481339,-570.2760619999999,-15.249012191205502,True,True
dispatch_development_uniform_2026091301_spatial_hash,2026091301,uniform,11,spatial_hash,bounded,SERVICE_TOUR,3422.535735,3149.411399,-273.12433599999986,-7.980174851264188,True,True
dispatch_development_uniform_2026091302_negative,2026091302,uniform,12,negative,bounded,SERVICE_TOUR,3094.316653,2830.342368,-263.9742849999998,-8.530939609689646,True,True
dispatch_development_uniform_2026091302_positive,2026091302,uniform,12,positive,bounded,SERVICE_TOUR,2898.779189,2816.422196,-82.35699299999987,-2.8410923230206664,True,True
dispatch_development_uniform_2026091302_smooth,2026091302,uniform,12,smooth,bounded,SERVICE_TOUR,2905.445945,2821.477324,-83.96862099999998,-2.8900424440696293,True,True
dispatch_development_uniform_2026091302_spatial_hash,2026091302,uniform,12,spatial_hash,bounded,SERVICE_TOUR,3061.054645,2824.943917,-236.1107280000001,-7.71337840654589,True,True
dispatch_development_uniform_2026091303_negative,2026091303,uniform,13,negative,bounded,SERVICE_TOUR,3197.227235,3146.323515,-50.903719999999794,-1.5921208052639302,True,True
dispatch_development_uniform_2026091303_positive,2026091303,uniform,13,positive,bounded,SERVICE_TOUR,3234.735105,3177.189175,-57.545930000000226,-1.778999767586853,True,True
dispatch_development_uniform_2026091303_smooth,2026091303,uniform,13,smooth,bounded,SERVICE_TOUR,3253.01159,3154.979415,-98.03217500000028,-3.0135821003945518,True,True
dispatch_development_uniform_2026091303_spatial_hash,2026091303,uniform,13,spatial_hash,bounded,SERVICE_TOUR,3189.318307,3144.444073,-44.87423399999989,-1.407016474382905,True,True
dispatch_development_uniform_2026091304_negative,2026091304,uniform,14,negative,bounded,SERVICE_TOUR,3380.876498,3312.723769,-68.15272899999991,-2.015830186057266,True,True
dispatch_development_uniform_2026091304_positive,2026091304,uniform,14,positive,bounded,SERVICE_TOUR,3510.868562,3517.979209,7.110646999999972,0.20253241824437218,True,True
dispatch_development_uniform_2026091304_smooth,2026091304,uniform,14,smooth,bounded,SERVICE_TOUR,3466.657513,3464.682032,-1.9754809999999452,-0.056985179314417156,True,True
dispatch_development_uniform_2026091304_spatial_hash,2026091304,uniform,14,spatial_hash,bounded,SERVICE_TOUR,3449.560056,3482.69319,33.133134000000155,0.9605031790175689,True,True
dispatch_development_uniform_2026091305_negative,2026091305,uniform,15,negative,bounded,SERVICE_TOUR,3628.466106,3886.510776,258.0446700000002,7.111673706233601,True,True
dispatch_development_uniform_2026091305_positive,2026091305,uniform,15,positive,bounded,SERVICE_TOUR,3431.008674,3786.32526,355.3165859999999,10.356038697674252,True,True
dispatch_development_uniform_2026091305_smooth,2026091305,uniform,15,smooth,bounded,SERVICE_TOUR,3453.452409,3867.363653,413.9112439999999,11.985433559799773,True,True
dispatch_development_uniform_2026091305_spatial_hash,2026091305,uniform,15,spatial_hash,bounded,SERVICE_TOUR,3593.188085,3870.275179,277.08709400000043,7.711455327282168,True,True
dispatch_development_uniform_2026091306_negative,2026091306,uniform,16,negative,bounded,SERVICE_TOUR,3967.752616,3891.15534,-76.59727600000042,-1.9304952554532018,True,True
dispatch_development_uniform_2026091306_positive,2026091306,uniform,16,positive,bounded,SERVICE_TOUR,3812.04901,3833.281174,21.23216400000001,0.5569751056269778,True,True
dispatch_development_uniform_2026091306_smooth,2026091306,uniform,16,smooth,bounded,SERVICE_TOUR,3935.194121,3925.454032,-9.740088999999898,-0.24751228784426482,True,True
dispatch_development_uniform_2026091306_spatial_hash,2026091306,uniform,16,spatial_hash,bounded,SERVICE_TOUR,4157.072183,3909.181798,-247.89038500000015,-5.963100328489057,True,True
dispatch_development_cluster_2026091314_negative,2026091314,cluster,10,negative,pre_round_stress,SERVICE_TOUR,2079.856384,2119.091325,39.23494099999971,1.8864254908092626,True,True
dispatch_development_cluster_2026091314_positive,2026091314,cluster,10,positive,pre_round_stress,SERVICE_TOUR,2072.141561,2115.561437,43.41987599999993,2.09541070056265,True,True
dispatch_development_cluster_2026091314_smooth,2026091314,cluster,10,smooth,pre_round_stress,SERVICE_TOUR,2097.484088,2128.600954,31.116865999999845,1.4835328753159072,True,True
dispatch_development_cluster_2026091314_spatial_hash,2026091314,cluster,10,spatial_hash,pre_round_stress,SERVICE_TOUR,2091.245364,2127.77173,36.52636600000005,1.7466322521875188,True,True
dispatch_development_cluster_2026091315_negative,2026091315,cluster,11,negative,pre_round_stress,SERVICE_TOUR,2389.457857,2105.616834,-283.84102299999995,-11.878888015056543,True,True
dispatch_development_cluster_2026091315_positive,2026091315,cluster,11,positive,pre_round_stress,SERVICE_TOUR,2173.835339,2214.118283,40.28294399999959,1.8530816606620482,True,True
dispatch_development_cluster_2026091315_smooth,2026091315,cluster,11,smooth,pre_round_stress,SERVICE_TOUR,2344.293234,2118.623295,-225.66993900000034,-9.626352869472143,True,True
dispatch_development_cluster_2026091315_spatial_hash,2026091315,cluster,11,spatial_hash,pre_round_stress,SERVICE_TOUR,2143.954058,2195.331066,51.37700800000039,2.3963670214056654,True,True
dispatch_development_cluster_2026091316_negative,2026091316,cluster,12,negative,pre_round_stress,SERVICE_TOUR,2420.620371,2274.15351,-146.46686099999988,-6.05079849590342,True,True
dispatch_development_cluster_2026091316_positive,2026091316,cluster,12,positive,pre_round_stress,SERVICE_TOUR,2218.631645,2336.01586,117.38421500000004,5.290838398728415,True,True
dispatch_development_cluster_2026091316_smooth,2026091316,cluster,12,smooth,pre_round_stress,SERVICE_TOUR,2345.093551,2228.825509,-116.26804200000015,-4.957927667764938,True,True
dispatch_development_cluster_2026091316_spatial_hash,2026091316,cluster,12,spatial_hash,pre_round_stress,SERVICE_TOUR,2262.106806,2234.241938,-27.86486799999966,-1.2318104488298731,True,True
dispatch_development_cluster_2026091317_negative,2026091317,cluster,13,negative,pre_round_stress,SERVICE_TOUR,2385.802207,2239.192707,-146.60950000000003,-6.145081917094563,True,True
dispatch_development_cluster_2026091317_positive,2026091317,cluster,13,positive,pre_round_stress,SERVICE_TOUR,2267.381063,2233.290104,-34.09095899999966,-1.503539019369482,True,True
dispatch_development_cluster_2026091317_smooth,2026091317,cluster,13,smooth,pre_round_stress,SERVICE_TOUR,2486.693204,2230.784487,-255.90871700000025,-10.291125442750849,True,True
dispatch_development_cluster_2026091317_spatial_hash,2026091317,cluster,13,spatial_hash,pre_round_stress,SERVICE_TOUR,2526.475948,2243.205879,-283.2700689999997,-11.212062763718011,True,True
dispatch_development_cluster_2026091318_negative,2026091318,cluster,14,negative,pre_round_stress,SERVICE_TOUR,1948.027665,1931.135493,-16.892172000000073,-0.8671423051889837,True,True
dispatch_development_cluster_2026091318_positive,2026091318,cluster,14,positive,pre_round_stress,SERVICE_TOUR,1922.082143,1930.793388,8.711244999999963,0.45321918377554393,True,True
dispatch_development_cluster_2026091318_smooth,2026091318,cluster,14,smooth,pre_round_stress,SERVICE_TOUR,1945.030469,1935.914377,-9.11609199999998,-0.46868633398255977,True,True
dispatch_development_cluster_2026091318_spatial_hash,2026091318,cluster,14,spatial_hash,pre_round_stress,SERVICE_TOUR,1949.611193,1939.410215,-10.20097799999985,-0.5232314030933938,True,True
dispatch_development_cluster_2026091319_negative,2026091319,cluster,15,negative,pre_round_stress,SERVICE_TOUR,2271.912508,2037.297267,-234.61524099999997,-10.32677271566833,True,True
dispatch_development_cluster_2026091319_positive,2026091319,cluster,15,positive,pre_round_stress,SERVICE_TOUR,2219.537046,2029.151562,-190.3854839999999,-8.577711480108352,True,True
dispatch_development_cluster_2026091319_smooth,2026091319,cluster,15,smooth,pre_round_stress,SERVICE_TOUR,2294.431479,2072.350063,-222.081416,-9.679147886202799,True,True
dispatch_development_cluster_2026091319_spatial_hash,2026091319,cluster,15,spatial_hash,pre_round_stress,SERVICE_TOUR,2249.711219,2038.916213,-210.79500599999983,-9.36986952901886,True,True
dispatch_development_cluster_2026091320_negative,2026091320,cluster,16,negative,pre_round_stress,SERVICE_TOUR,1057.592526,789.021316,-268.57120999999995,-25.394582828207312,True,True
dispatch_development_cluster_2026091320_positive,2026091320,cluster,16,positive,pre_round_stress,SERVICE_TOUR,1042.353432,1019.220942,-23.132490000000075,-2.219255896305239,True,True
dispatch_development_cluster_2026091320_smooth,2026091320,cluster,16,smooth,pre_round_stress,SERVICE_TOUR,960.359821,971.571055,11.21123399999999,1.1673993179271092,True,True
dispatch_development_cluster_2026091320_spatial_hash,2026091320,cluster,16,spatial_hash,pre_round_stress,SERVICE_TOUR,1026.581858,989.983712,-36.59814600000004,-3.565048974399476,True,True
dispatch_development_min_radius_2026091321_negative,2026091321,min_radius,10,negative,pre_round_stress,SERVICE_TOUR,3289.700367,3074.571757,-215.12860999999975,-6.539459099619571,True,True
dispatch_development_min_radius_2026091321_positive,2026091321,min_radius,10,positive,pre_round_stress,SERVICE_TOUR,3216.313715,3273.41568,57.10196500000029,1.7753854275375014,True,True
dispatch_development_min_radius_2026091321_smooth,2026091321,min_radius,10,smooth,pre_round_stress,SERVICE_TOUR,3274.286877,3071.997751,-202.28912600000012,-6.178112474535025,True,True
dispatch_development_min_radius_2026091321_spatial_hash,2026091321,min_radius,10,spatial_hash,pre_round_stress,SERVICE_TOUR,3255.97061,3075.06061,-180.90999999999985,-5.556254084246781,True,True
dispatch_development_min_radius_2026091322_negative,2026091322,min_radius,11,negative,pre_round_stress,SERVICE_TOUR,3381.878015,3438.119999,56.24198400000023,1.6630399958408981,True,True
dispatch_development_min_radius_2026091322_positive,2026091322,min_radius,11,positive,pre_round_stress,SERVICE_TOUR,3287.676667,3231.919131,-55.75753600000007,-1.6959555834570206,True,True
dispatch_development_min_radius_2026091322_smooth,2026091322,min_radius,11,smooth,pre_round_stress,SERVICE_TOUR,3332.598999,3225.415257,-107.18374199999971,-3.2162207944058663,True,True
dispatch_development_min_radius_2026091322_spatial_hash,2026091322,min_radius,11,spatial_hash,pre_round_stress,SERVICE_TOUR,3306.506779,3195.352041,-111.15473799999972,-3.361696963876082,True,True
dispatch_development_min_radius_2026091323_negative,2026091323,min_radius,12,negative,pre_round_stress,SERVICE_TOUR,3459.785339,3779.554413,319.7690739999998,9.242454160246382,True,True
dispatch_development_min_radius_2026091323_positive,2026091323,min_radius,12,positive,pre_round_stress,SERVICE_TOUR,3486.00798,3604.381337,118.37335699999994,3.395670855578481,True,True
dispatch_development_min_radius_2026091323_smooth,2026091323,min_radius,12,smooth,pre_round_stress,SERVICE_TOUR,3501.546796,3452.455214,-49.09158200000002,-1.4019970276016314,True,True
dispatch_development_min_radius_2026091323_spatial_hash,2026091323,min_radius,12,spatial_hash,pre_round_stress,SERVICE_TOUR,3465.40647,3667.418625,202.0121549999999,5.8293927927017375,True,True
dispatch_development_min_radius_2026091324_negative,2026091324,min_radius,13,negative,pre_round_stress,SERVICE_TOUR,4124.760113,4327.120211,202.3600980000001,4.905984650167228,True,True
dispatch_development_min_radius_2026091324_positive,2026091324,min_radius,13,positive,pre_round_stress,SERVICE_TOUR,4176.240381,4177.100035,0.8596540000007735,0.02058439940171297,True,True
dispatch_development_min_radius_2026091324_smooth,2026091324,min_radius,13,smooth,pre_round_stress,SERVICE_TOUR,4120.726434,4120.726434,0.0,0.0,True,True
dispatch_development_min_radius_2026091324_spatial_hash,2026091324,min_radius,13,spatial_hash,pre_round_stress,SERVICE_TOUR,4171.698707,4171.698707,0.0,0.0,True,True
dispatch_development_min_radius_2026091325_negative,2026091325,min_radius,14,negative,pre_round_stress,SERVICE_TOUR,3319.655521,3170.894482,-148.76103899999998,-4.481219152377225,True,True
dispatch_development_min_radius_2026091325_positive,2026091325,min_radius,14,positive,pre_round_stress,SERVICE_TOUR,3429.982131,3222.157881,-207.82425000000012,-6.059047600326995,True,True
dispatch_development_min_radius_2026091325_smooth,2026091325,min_radius,14,smooth,pre_round_stress,SERVICE_TOUR,3431.622689,3221.39253,-210.23015899999973,-6.126260899075198,True,True
dispatch_development_min_radius_2026091325_spatial_hash,2026091325,min_radius,14,spatial_hash,pre_round_stress,SERVICE_TOUR,3385.645175,3425.270114,39.62493899999981,1.1703807384363607,True,True
dispatch_development_min_radius_2026091326_negative,2026091326,min_radius,15,negative,pre_round_stress,SERVICE_TOUR,3916.434906,3839.967056,-76.46785,-1.9524861726375353,True,True
dispatch_development_min_radius_2026091326_positive,2026091326,min_radius,15,positive,pre_round_stress,SERVICE_TOUR,3843.0276,3795.596195,-47.43140499999981,-1.234219733420594,True,True
dispatch_development_min_radius_2026091326_smooth,2026091326,min_radius,15,smooth,pre_round_stress,SERVICE_TOUR,3847.122461,3842.025091,-5.097369999999955,-0.13249825165885243,True,True
dispatch_development_min_radius_2026091326_spatial_hash,2026091326,min_radius,15,spatial_hash,pre_round_stress,SERVICE_TOUR,3879.825385,3792.372347,-87.4530380000001,-2.2540457191219776,True,True
dispatch_development_min_radius_2026091327_negative,2026091327,min_radius,16,negative,pre_round_stress,SERVICE_TOUR,3848.111134,3848.111134,0.0,0.0,True,True
dispatch_development_min_radius_2026091327_positive,2026091327,min_radius,16,positive,pre_round_stress,SERVICE_TOUR,3792.58597,3792.58597,0.0,0.0,True,True
dispatch_development_min_radius_2026091327_smooth,2026091327,min_radius,16,smooth,pre_round_stress,SERVICE_TOUR,3809.886575,3809.886575,0.0,0.0,True,True
dispatch_development_min_radius_2026091327_spatial_hash,2026091327,min_radius,16,spatial_hash,pre_round_stress,SERVICE_TOUR,3787.359262,3787.359262,0.0,0.0,True,True
dispatch_development_outer_2026091307_negative,2026091307,outer,10,negative,pre_round_stress,SERVICE_TOUR,3550.349871,3550.349871,0.0,0.0,True,True
dispatch_development_outer_2026091307_positive,2026091307,outer,10,positive,pre_round_stress,SERVICE_TOUR,3570.631169,3570.631169,0.0,0.0,True,True
dispatch_development_outer_2026091307_smooth,2026091307,outer,10,smooth,pre_round_stress,SERVICE_TOUR,3563.44455,3563.44455,0.0,0.0,True,True
dispatch_development_outer_2026091307_spatial_hash,2026091307,outer,10,spatial_hash,pre_round_stress,SERVICE_TOUR,3575.179805,3575.179805,0.0,0.0,True,True
dispatch_development_outer_2026091308_negative,2026091308,outer,11,negative,pre_round_stress,SERVICE_TOUR,2463.753471,2486.887193,23.133722000000034,0.9389625330739948,True,True
dispatch_development_outer_2026091308_positive,2026091308,outer,11,positive,pre_round_stress,SERVICE_TOUR,2470.037847,2491.285736,21.24788899999976,0.8602252401033628,True,True
dispatch_development_outer_2026091308_smooth,2026091308,outer,11,smooth,pre_round_stress,SERVICE_TOUR,2500.220657,2506.651492,6.4308350000001155,0.25721069786361905,True,True
dispatch_development_outer_2026091308_spatial_hash,2026091308,outer,11,spatial_hash,pre_round_stress,SERVICE_TOUR,2486.35374,2489.113656,2.7599159999999756,0.11100254785145758,True,True
dispatch_development_outer_2026091309_negative,2026091309,outer,12,negative,pre_round_stress,SERVICE_TOUR,3490.333314,3490.333314,0.0,0.0,True,True
dispatch_development_outer_2026091309_positive,2026091309,outer,12,positive,pre_round_stress,SERVICE_TOUR,3557.363542,3557.363542,0.0,0.0,True,True
dispatch_development_outer_2026091309_smooth,2026091309,outer,12,smooth,pre_round_stress,SERVICE_TOUR,3499.246729,3499.246729,0.0,0.0,True,True
dispatch_development_outer_2026091309_spatial_hash,2026091309,outer,12,spatial_hash,pre_round_stress,SERVICE_TOUR,3514.631513,3514.631513,0.0,0.0,True,True
dispatch_development_outer_2026091310_negative,2026091310,outer,13,negative,pre_round_stress,SERVICE_TOUR,2296.237089,2291.84161,-4.39547900000025,-0.1914209565317293,True,True
dispatch_development_outer_2026091310_positive,2026091310,outer,13,positive,pre_round_stress,SERVICE_TOUR,2277.020942,2274.567414,-2.4535280000000057,-0.10775166599236163,True,True
dispatch_development_outer_2026091310_smooth,2026091310,outer,13,smooth,pre_round_stress,SERVICE_TOUR,2282.321573,2282.179728,-0.14184500000010303,-0.006214943664295536,True,True
dispatch_development_outer_2026091310_spatial_hash,2026091310,outer,13,spatial_hash,pre_round_stress,SERVICE_TOUR,2274.996842,2274.996842,0.0,0.0,True,True
dispatch_development_outer_2026091311_negative,2026091311,outer,14,negative,pre_round_stress,SERVICE_TOUR,3730.416234,3728.707923,-1.708310999999867,-0.045794112314601065,True,True
